31,164.63,75.43,461.15,34.4,-6.4,28,2.6747,1560.3,616,968.99,1250,29.592,1255.3,5.2261,29922,0.012226,24.9,45.391,24.542,54.473,46.955,57.667,45.306,49462,49465,277.58,198.67,1981.3,3724.9,160.48,27454,14.638,35.1,2933,4018.1,710.57,1640.2,221.39,2930.4,310.76,509.59,627.99,50.931,49.265,49.646,47.04
32,164.61,75.438,461.09,34.4,-6.4,28,2.6745,1560.5,616,969,1250,29.587,1255.3,5.2246,29922,0.012219,24.9,45.386,24.538,54.468,46.953,57.684,45.306,49455,49460,277.57,198.64,1981.9,3724.5,160.47,27451,14.638,35.1,2932.5,4018.5,711.23,1640.2,221.78,2929.3,310.76,509.58,627.98,50.944,49.247,49.74,47.043
33,164.65,75.448,460.86,34.4,-6.4,28,2.6743,1562.1,615.99,968.98,1250,29.573,1255.3,5.224,29922,0.012215,24.9,45.382,24.535,54.465,46.952,57.803,45.316,49460,49459,277.56,198.62,1986,3724.3,160.46,27447,14.638,35.101,2932,4018.9,711.87,1640.1,222.1,2928.1,310.75,509.56,627.97,50.956,49.229,49.832,47.041
34,164.67,75.453,460.86,34.4,-6.4,28,2.6742,1562.2,615.99,968.97,1250,29.562,1255.3,5.2233,29924,0.012212,24.9,45.377,24.534,54.463,46.952,57.81,45.322,49461,49459,277.56,198.59,1986.2,3724.1,160.45,27444,14.638,35.101,2931.5,4019.3,712.42,1639.9,222.32,2927,310.74,509.55,627.96,50.972,49.212,49.912,47.032
35,164.68,75.461,460.96,34.4,-6.4,28,2.6742,1561.8,616,968.97,1250,29.552,1255.3,5.2223,29926,0.012208,24.9,45.374,24.533,54.462,46.951,57.775,45.329,49463,49459,277.56,198.56,1985,3724,160.45,27441,14.638,35.101,2931,4019.7,712.83,1639.6,222.44,2926,310.73,509.53,627.95,50.985,49.197,49.97,47.015
36,164.68,75.454,460.97,34.4,-6.4,28,2.6742,1561.7,616,968.97,1250,29.546,1255.3,5.2214,29929,0.012204,24.9,45.367,24.532,54.461,46.951,57.768,45.333,49463,49460,277.55,198.52,1984.8,3724,160.45,27435,14.638,35.101,2930.3,4020.5,713.03,1639.2,222.49,2925,310.71,509.52,627.94,51.008,49.183,50.001,46.991
37,164.8,75.47,460.86,34.4,-6.4,28,2.6743,1563,615.99,968.94,1250,29.521,1255.3,5.222,29932,0.012208,24.9,45.366,24.536,54.465,46.952,57.863,45.355,49483,49469,277.58,198.51,1988,3724.3,160.46,27435,14.638,35.1,2930.2,4020.6,713.01,1638.7,222.36,2924.3,310.71,509.52,627.94,51.015,49.172,49.999,46.961
38,164.81,75.47,461.05,34.4,-6.4,28,2.6746,1562,616,968.94,1250,29.511,1255.2,5.2223,29937,0.012211,24.9,45.364,24.541,54.47,46.953,57.788,45.363,49489,49476,277.61,198.49,1985.5,3724.8,160.47,27433,14.638,35.1,2929.9,4020.9,712.72,1638,222.05,2923.8,310.7,509.52,627.93,51.025,49.164,49.959,46.922
39,164.79,75.484,461.25,34.4,-6.4,28,2.6748,1560.7,616.01,968.95,1250,29.508,1255.2,5.2214,29944,0.012209,24.9,45.365,24.546,54.474,46.953,57.693,45.366,49490,49480,277.64,198.5,1982.2,3725.1,160.49,27434,14.638,35.099,2930,4020.8,712.16,1637.2,221.67,2923.5,310.7,509.52,627.92,51.024,49.16,49.881,46.878
40,164.85,75.506,461.19,34.4,-6.4,28,2.6751,1561.4,616,968.95,1250,29.496,1255.2,5.2219,29949,0.012213,24.9,45.368,24.553,54.48,46.954,57.742,45.378,49504,49489,277.68,198.52,1983.9,3725.6,160.5,27437,14.638,35.098,2930.4,4020.2,711.34,1636.5,221.22,2923.5,310.7,509.53,627.92,51.009,49.16,49.766,46.835
41,164.93,75.507,461.38,34.4,-6.4,28,2.6756,1560.7,616.01,968.93,1250,29.482,1255.2,5.2243,29953,0.012226,24.9,45.369,24.562,54.489,46.956,57.69,45.394,49523,49502,277.73,198.52,1982.1,3726.5,160.53,27437,14.638,35.096,2930.5,4020.1,710.29,1635.7,220.62,2923.6,310.7,509.54,627.91,51.005,49.162,49.618,46.792
42,164.93,75.518,461.31,34.4,-6.4,28,2.6761,1561.1,616,968.94,1250,29.479,1255.2,5.2262,29959,0.012237,24.9,45.372,24.572,54.499,46.957,57.722,45.399,49531,49513,277.78,198.54,1983.2,3727.3,160.56,27439,14.638,35.095,2930.9,4019.7,709.05,1635,219.94,2924,310.71,509.55,627.91,50.994,49.168,49.444,46.749
43,165.08,75.534,461.23,34.4,-6.4,28,2.6768,1562.5,615.99,968.92,1250,29.458,1255.2,5.2308,29963,0.01226,24.9,45.378,24.587,54.514,46.961,57.82,45.424,49563,49534,277.86,198.58,1986.6,3728.6,160.6,27444,14.638,35.092,2931.6,4019,707.68,1634.3,219.08,2924.6,310.72,509.57,627.9,50.974,49.177,49.251,46.708
44,165.06,75.547,461.21,34.4,-6.4,28,2.6775,1562.5,616,968.94,1250,29.462,1255.2,5.2342,29968,0.012279,24.9,45.385,24.602,54.528,46.963,57.816,45.426,49570,49548,277.94,198.62,1986.4,3729.8,160.65,27450,14.638,35.09,2932.4,4018.2,706.22,1633.6,218.12,2925.5,310.73,509.59,627.9,50.951,49.19,49.046,46.67
45,165.06,75.569,461.23,34.4,-6.4,28,2.6781,1562.4,616,968.95,1249.9,29.466,1255.2,5.2379,29972,0.012297,24.9,45.395,24.616,54.541,46.965,57.812,45.428,49581,49561,278.02,198.68,1986.3,3731,160.69,27457,14.638,35.087,2933.5,4017,704.73,1633.2,217.17,2926.6,310.75,509.61,627.9,50.915,49.206,48.836,46.641
46,165.04,75.599,461.28,34.4,-6.4,28,2.6787,1562,616,968.97,1249.9,29.475,1255.2,5.2417,29974,0.012316,24.9,45.407,24.629,54.553,46.967,57.781,45.426,49587,49571,278.1,198.75,1985.2,3732,160.72,27467,14.638,35.085,2934.8,4015.5,703.25,1632.9,216.3,2928,310.77,509.63,627.9,50.868,49.226,48.629,46.625
47,165.03,75.62,461.22,34.4,-6.4,28,2.6792,1562.3,616,968.98,1249.9,29.485,1255.2,5.2465,29972,0.012339,24.9,45.417,24.641,54.564,46.969,57.802,45.423,49594,49580,278.17,198.82,1986,3733,160.75,27475,14.638,35.083,2936,4014,701.87,1632.9,215.53,2929.4,310.8,509.65,627.9,50.822,49.245,48.436,46.623
48,165.07,75.628,460.94,34.4,-6.4,28,2.6798,1564.2,615.99,968.98,1249.9,29.49,1255.2,5.2535,29968,0.01237,24.9,45.425,24.653,54.577,46.971,57.945,45.427,49608,49592,278.23,198.87,1990.9,3734,160.79,27480,14.638,35.081,2936.9,4013,700.67,1633.1,214.82,2930.7,310.82,509.67,627.91,50.789,49.264,48.268,46.634
49,165.07,75.632,460.82,34.4,-6.4,28,2.6804,1565,615.99,968.99,1249.9,29.5,1255.2,5.2608,29961,0.012403,24.9,45.431,24.665,54.588,46.973,57.997,45.424,49616,49602,278.28,198.91,1992.6,3735,160.82,27485,14.638,35.079,2937.7,4012.3,699.73,1633.5,214.18,2932,310.84,509.69,627.91,50.763,49.281,48.135,46.653
50,165.17,75.65,460.92,34.4,-6.4,28,2.6811,1565,615.99,968.98,1249.9,29.497,1255.2,5.2693,29954,0.012441,24.9,45.442,24.679,54.602,46.976,57.996,45.434,49637,49617,278.36,198.98,1992.6,3736.2,160.86,27494,14.638,35.077,2938.9,4011.2,699.08,1633.9,213.5,2933.3,310.87,509.7,627.91,50.728,49.299,48.043,46.68
51,165.17,75.658,461.07,34.4,-6.4,28,2.6817,1564.1,616,968.99,1249.9,29.508,1255.2,5.2772,29948,0.012476,24.9,45.451,24.693,54.615,46.979,57.929,45.431,49645,49629,278.42,199.04,1990.3,3737.3,160.9,27500,14.638,35.075,2939.9,4010.4,698.72,1634.5,212.81,2934.6,310.89,509.71,627.92,50.698,49.317,47.992,46.712
52,165.04,75.663,461.26,34.4,-6.4,28,2.6821,1562.2,616.01,969.03,1249.9,29.539,1255.2,5.2825,29941,0.012499,24.9,45.459,24.7,54.623,46.98,57.794,45.408,49630,49630,278.46,199.09,1985.7,3737.9,160.93,27506,14.638,35.074,2940.8,4009.6,698.64,1635.2,212.27,2935.8,310.91,509.72,627.92,50.672,49.334,47.978,46.751
53,165.01,75.668,461.18,34.4,-6.4,28,2.6823,1562.4,616.01,969.04,1249.9,29.56,1255.2,5.2886,29930,0.012525,24.9,45.465,24.706,54.628,46.98,57.812,45.396,49629,49630,278.49,199.14,1986.3,3738.4,160.94,27512,14.638,35.073,2941.6,4009,698.78,1636.1,211.96,2936.9,310.93,509.73,627.92,50.648,49.349,47.996,46.801
54,165.06,75.699,461.12,34.4,-6.4,28,2.6826,1563.1,616,969.03,1249.9,29.564,1255.2,5.2956,29918,0.012554,24.9,45.478,24.712,54.632,46.982,57.864,45.397,49639,49635,278.54,199.22,1988.1,3738.8,160.95,27521,14.638,35.072,2943.1,4007.6,699.13,1637.1,211.72,2938.1,310.96,509.74,627.93,50.604,49.365,48.042,46.859
55,165.05,75.72,460.98,34.4,-6.4,28,2.6828,1563.9,615.99,969.03,1249.9,29.576,1255.2,5.3022,29906,0.012582,24.9,45.489,24.717,54.637,46.983,57.919,45.389,49638,49637,278.57,199.28,1990,3739.2,160.97,27529,14.638,35.071,2944.2,4006.3,699.65,1638.1,211.54,2939.3,310.99,509.74,627.93,50.562,49.379,48.114,46.917
56,164.95,75.714,461.16,34.4,-6.4,28,2.6828,1562.2,616.01,969.06,1249.9,29.604,1255.2,5.3073,29893,0.012602,24.9,45.491,24.718,54.637,46.982,57.798,45.367,49622,49631,278.57,199.31,1985.8,3739.2,160.97,27532,14.638,35.071,2944.6,4005.9,700.32,1639.1,211.51,2940.1,311.01,509.74,627.93,50.545,49.39,48.205,46.971
57,164.92,75.735,461.08,34.4,-6.4,28,2.6827,1562.5,616,969.07,1249.9,29.62,1255.2,5.3114,29880,0.012617,24.9,45.499,24.716,54.635,46.982,57.818,45.355,49614,49625,278.58,199.36,1986.5,3739,160.96,27537,14.638,35.071,2945.5,4005.1,701.1,1640.1,211.64,2940.8,311.03,509.74,627.94,50.517,49.398,48.311,47.026
58,164.82,75.742,461.24,34.4,-6.4,28,2.6823,1560.9,616.01,969.09,1249.9,29.645,1255.2,5.3141,29866,0.012625,24.9,45.503,24.71,54.628,46.98,57.706,45.332,49592,49612,278.56,199.39,1982.6,3738.4,160.94,27540,14.638,35.072,2945.9,4004.6,701.97,1641,211.99,2941.3,311.05,509.74,627.94,50.497,49.402,48.431,47.082
59,164.96,75.743,461.23,34.4,-6.4,28,2.6822,1561.8,616,969.05,1249.9,29.634,1255.3,5.32,29850,0.012647,24.9,45.504,24.707,54.626,46.98,57.769,45.344,49609,49613,278.55,199.41,1984.8,3738.2,160.93,27541,14.638,35.072,2946.2,4004.6,702.92,1642,212.32,2941.5,311.06,509.74,627.94,50.49,49.404,48.562,47.135
60,165.04,75.748,461.47,34.4,-6.4,28,2.6822,1560.8,616.01,969.02,1249.9,29.625,1255.3,5.3249,29839,0.012667,24.9,45.508,24.708,54.625,46.981,57.695,45.351,49617,49616,278.55,199.43,1982.3,3738.2,160.93,27544,14.638,35.072,2946.6,4004.5,703.93,1642.6,212.47,2941.7,311.07,509.73,627.94,50.484,49.404,48.702,47.174
61,165.09,75.749,461.4,34.4,-6.4,28,2.6823,1561.6,616,969.01,1249.9,29.619,1255.3,5.3286,29832,0.012683,24.9,45.511,24.71,54.627,46.983,57.75,45.358,49625,49621,278.56,199.45,1984.2,3738.4,160.94,27546,14.638,35.072,2946.9,4004.6,704.92,1643,212.41,2941.8,311.08,509.72,627.95,50.482,49.404,48.84,47.197
62,165.11,75.783,461.39,34.4,-6.4,28,2.6824,1561.7,616,969,1249.9,29.616,1255.3,5.3298,29829,0.012688,24.9,45.522,24.712,54.628,46.984,57.761,45.36,49626,49624,278.6,199.52,1984.5,3738.5,160.94,27555,14.638,35.071,2948.2,4003.7,705.79,1643.2,212.19,2942.3,311.1,509.72,627.95,50.454,49.409,48.961,47.206
63,165.14,75.796,461.36,34.4,-6.4,28,2.6825,1562.1,616,969,1249.9,29.614,1255.3,5.3311,29828,0.012695,24.9,45.53,24.716,54.631,46.985,57.789,45.364,49633,49629,278.62,199.57,1985.5,3738.8,160.95,27561,14.638,35.071,2949.1,4003.1,706.45,1643.3,211.85,2943,311.12,509.73,627.96,50.43,49.417,49.052,47.209
64,165.04,75.831,461.34,34.4,-6.4,28,2.6824,1561.6,616,969.02,1250,29.631,1255.3,5.3293,29829,0.012687,24.9,45.543,24.716,54.63,46.985,57.752,45.348,49617,49624,278.64,199.65,1984.2,3738.6,160.95,27571,14.638,35.07,2950.5,4001.8,706.81,1643.2,211.54,2943.9,311.15,509.73,627.96,50.388,49.428,49.1,47.207
65,165.01,75.832,461.35,34.4,-6.4,28,2.6823,1561.4,616,969.03,1250,29.643,1255.3,5.3286,29827,0.012683,24.9,45.547,24.714,54.628,46.984,57.738,45.339,49612,49620,278.64,199.68,1983.7,3738.5,160.94,27574,14.638,35.071,2951.1,4001.1,706.84,1643.2,211.33,2944.8,311.17,509.74,627.97,50.365,49.44,49.104,47.205
66,165.01,75.825,461.25,34.4,-6.4,28,2.6823,1562,616,969.03,1250,29.648,1255.3,5.3288,29823,0.012684,24.9,45.549,24.712,54.627,46.984,57.781,45.335,49611,49617,278.63,199.7,1985.2,3738.4,160.94,27576,14.638,35.071,2951.3,4001,706.6,1643.2,211.2,2945.6,311.18,509.75,627.97,50.356,49.45,49.069,47.204
67,164.98,75.843,461.35,34.4,-6.4,28,2.6821,1561.2,616,969.03,1250,29.655,1255.3,5.3278,29821,0.012679,24.9,45.556,24.709,54.623,46.984,57.726,45.328,49603,49612,278.62,199.74,1983.3,3738,160.93,27581,14.638,35.071,2952.1,4000.3,706.15,1643.2,211.14,2946.4,311.2,509.76,627.97,50.331,49.46,49.005,47.2
68,164.86,75.866,461.42,34.4,-6.4,28,2.6817,1560,616.01,969.06,1250,29.675,1255.3,5.3245,29819,0.012662,24.9,45.563,24.702,54.615,46.982,57.642,45.307,49579,49598,278.61,199.79,1980.5,3737.3,160.9,27587,14.638,35.072,2953,3999.2,705.61,1643.1,211.28,2947,311.22,509.77,627.98,50.297,49.468,48.929,47.198
69,164.96,75.885,461.31,34.4,-6.4,28,2.6814,1561.3,616,969.03,1250,29.664,1255.3,5.3242,29814,0.01266,24.9,45.569,24.698,54.609,46.982,57.734,45.318,49591,49596,278.6,199.83,1983.6,3736.9,160.89,27591,14.638,35.073,2953.7,3998.3,705.11,1643.2,211.48,2947.6,311.24,509.78,627.98,50.267,49.473,48.858,47.201
70,164.95,75.918,461.3,34.4,-6.4,28,2.6812,1561.3,616,969.02,1250,29.661,1255.3,5.3225,29813,0.012651,24.9,45.578,24.694,54.604,46.981,57.736,45.317,49585,49592,278.61,199.89,1983.7,3736.5,160.87,27598,14.638,35.073,2954.7,3997.1,704.74,1643.3,211.67,2948,311.26,509.78,627.98,50.229,49.477,48.807,47.205
71,164.96,75.93,461.29,34.4,-6.4,28,2.6809,1561.4,616,969.02,1250,29.66,1255.3,5.3207,29812,0.012643,24.9,45.582,24.69,54.6,46.981,57.742,45.316,49582,49588,278.6,199.92,1983.9,3736.1,160.86,27601,14.638,35.074,2955.2,3996.4,704.59,1643.3,211.84,2948.3,311.28,509.78,627.99,50.206,49.479,48.786,47.21
72,164.93,75.948,461.23,34.4,-6.4,28,2.6807,1561.6,616,969.02,1250,29.662,1255.3,5.3179,29813,0.01263,24.9,45.586,24.686,54.595,46.98,57.756,45.312,49574,49583,278.6,199.95,1984.4,3735.7,160.84,27604,14.638,35.074,2955.8,3995.9,704.68,1643.5,212.03,2948.5,311.3,509.78,627.99,50.187,49.478,48.799,47.218
73,164.89,75.938,461.14,34.4,-6.4,28,2.6804,1561.9,616,969.03,1250,29.668,1255.3,5.3152,29814,0.012617,24.9,45.584,24.681,54.589,46.979,57.78,45.305,49566,49576,278.56,199.95,1985.2,3735.2,160.83,27603,14.638,35.075,2955.6,3996.2,705.01,1643.7,212.27,2948.4,311.31,509.78,627.99,50.191,49.475,48.844,47.233
74,164.88,75.961,461.18,34.4,-6.4,28,2.6801,1561.7,616,969.02,1250,29.667,1255.3,5.3117,29815,0.012601,24.9,45.589,24.675,54.583,46.978,57.761,45.303,49560,49569,278.55,199.98,1984.5,3734.7,160.81,27606,14.638,35.076,2956.1,3995.9,705.53,1644.1,212.55,2948.4,311.32,509.77,627.99,50.178,49.472,48.918,47.253
